class,finger1x,finger1y,finger1z,finger2x,finger2y,finger2z,finger3x,finger3y,finger3z,finger4x,finger4y,finger4z,finger5x,finger5y,finger5z
7,113.471,64.7887,39.0606,124.589,83.1011,-44.0945,143.945,112.261,-38.8087,134.899,133.889,-37.4293,117.395,137.379,-27.436
7,113.813,64.7495,39.3981,124.535,82.8566,-43.5975,142.762,111.519,-38.8489,133.386,132.77,-37.6469,116.414,136.909,-27.8884
7,114.035,64.7165,39.7687,124.168,82.2113,-42.8569,140.528,109.581,-38.637,130.579,130.192,-37.8734,114.424,135.534,-28.344
7,114.244,64.6824,40.1122,123.49,80.8352,-41.6765,137.089,105.986,-38.2488,126.061,125.258,-38.0614,110.596,132.046,-28.6237
7,114.384,64.611,40.3732,123.285,79.7066,-40.4587,134.498,102.392,-38.34,123.318,120.889,-38.5722,107.066,128.001,-29.0514
7,114.436,64.5734,40.4885,123.238,79.2346,-39.9341,133.314,100.591,-38.6295,122.327,119.037,-38.917,105.556,126.028,-29.3542
7,114.566,64.4153,40.7754,123.013,78.0018,-38.909,130.294,95.7456,-39.8739,119.572,114.462,-40.1801,102.287,121.333,-30.2464
7,114.916,63.8184,41.3815,122.115,75.2442,-37.6064,125.104,88.37,-42.258,114.517,107.684,-42.1649,97.3617,114.298,-31.4512
7,115.564,62.5407,42.6363,120.001,68.7371,-34.9204,118.677,75.0991,-42.1997,108.693,94.5657,-42.3008,91.8388,102.529,-31.0519
7,116.363,60.5462,44.4317,115.291,57.707,-30.8289,112.815,66.739,-41.698,103.698,86.6387,-41.7935,87.0394,94.0801,-29.7882
7,117.115,58.458,46.3561,110.374,47.963,-26.8461,108.909,61.9093,-40.5384,99.4914,81.1786,-40.8288,83.293,88.8123,-28.193
7,117.675,56.216,48.2942,105.751,39.1141,-23.3585,104.241,53.0182,-39.5105,96.452,72.7915,-40.086,80.7749,81.9006,-27.441
7,118.129,54.2682,50.0411,103.22,33.7129,-20.9256,102.392,48.638,-38.2324,93.8201,67.1445,-39.8501,78.9664,77.2926,-26.8441
7,118.309,52.5174,51.6522,100.696,29.4105,-18.7207,99.746,44.5347,-36.6452,90.1518,61.0425,-38.9539,75.7471,72.4483,-25.943
7,118.452,50.9613,53.0351,99.4136,27.4311,-17.9243,97.7064,42.3403,-36.8414,87.4816,56.8226,-38.9916,73.3418,69.8259,-26.181
7,118.604,49.6125,54.2031,98.8647,26.5869,-17.7462,94.7986,39.3656,-37.7026,85.3488,53.6046,-39.1594,71.3066,67.8735,-26.5983
7,118.852,48.2663,55.2729,98.3073,25.3189,-17.8995,92.7445,36.7026,-38.344,84.012,51.3843,-39.5034,69.5991,65.5506,-27.0388
7,119.333,47.1539,56.1069,98.3666,24.2972,-18.2109,91.2819,34.9517,-39.0801,82.8799,49.6458,-39.9258,68.2702,63.5208,-27.3681
7,119.61,46.7027,56.4426,98.4433,24.0304,-18.313,90.8152,34.4784,-39.3089,82.5926,49.1868,-40.0306,67.9227,62.9701,-27.448
7,120.178,45.9715,56.9895,98.5867,23.6342,-18.4314,90.134,33.6035,-39.5975,82.1282,48.3307,-40.1829,67.3532,61.9841,-27.576
7,120.758,45.4638,57.3708,98.737,22.9455,-18.5194,89.6249,32.2238,-39.7748,81.6411,47.0256,-40.3661,66.6458,60.4025,-27.7736
7,121.304,45.2006,57.7257,99.1365,22.3707,-18.0704,89.8167,30.8758,-39.2153,81.4241,45.5863,-40.165,66.2856,58.8344,-27.7091
7,121.796,45.1554,58.193,99.5838,22.0206,-17.3052,90.2428,30.0042,-38.4128,81.1435,44.6707,-40.0009,66.3328,57.8579,-27.4074
7,122.26,45.2077,58.6379,99.8853,21.9041,-16.92,90.2974,29.6224,-38.205,80.9492,44.5772,-40.1732,66.2268,57.3709,-27.3456
7,122.694,45.3391,59.0388,100.162,21.8555,-16.6505,90.3707,29.2171,-37.9957,80.9473,44.473,-40.2265,66.2425,56.9206,-27.2457
7,122.934,45.4579,59.4315,100.388,21.6972,-16.1959,90.7336,28.5008,-37.0331,81.0507,43.7774,-39.57,66.2933,55.9187,-26.621
7,123.039,45.5284,59.6963,100.536,21.5496,-15.8158,90.994,28.0028,-36.3427,81.0644,43.3035,-39.1824,66.2661,55.1326,-26.1732
7,123.098,45.5719,59.8542,100.649,21.432,-15.5345,91.2006,27.5911,-35.8378,81.092,42.851,-38.8788,66.2379,54.4268,-25.8105
7,123.149,45.614,59.9697,100.756,21.3348,-15.3058,91.4048,27.1901,-35.403,81.1623,42.4296,-38.6212,66.2357,53.727,-25.4839
7,123.252,45.7054,60.117,100.9,21.2448,-15.0811,91.6866,26.7608,-34.9825,81.3338,41.9079,-38.3496,66.3306,52.9533,-25.1512
7,123.487,45.9253,60.3186,101.17,21.159,-14.8058,92.0839,26.3743,-34.6191,81.5394,41.4165,-38.1264,66.4349,52.1302,-24.8166
7,123.683,46.1104,60.4288,101.381,21.1182,-14.6421,92.3081,26.1926,-34.4739,81.6211,41.1832,-38.0563,66.4709,51.7255,-24.6741
7,124.216,46.628,60.6424,101.944,21.0497,-14.283,92.7368,25.857,-34.2581,81.6945,40.7916,-37.9806,66.4553,50.983,-24.4427
7,124.855,47.2923,60.8182,102.616,21.0206,-13.9248,93.0763,25.5944,-34.1345,81.6943,40.5115,-37.9416,66.3761,50.4128,-24.2833
7,125.513,48.0064,60.9523,103.293,21.0194,-13.5985,93.2998,25.3986,-34.0726,81.7259,40.3776,-37.9046,66.3025,50.029,-24.1842
7,125.513,48.0064,60.9523,103.293,21.0194,-13.5985,93.2998,25.3986,-34.0726,81.7259,40.3776,-37.9046,66.3025,50.029,-24.1842
7,126.572,49.1643,61.1137,104.363,21.0076,-13.1002,93.4425,25.159,-34.0407,81.8945,40.3989,-37.813,66.2375,49.6907,-24.0889
7,126.989,49.6228,61.1662,104.732,20.9988,-12.9272,93.4408,25.0857,-34.0421,82.0185,40.5186,-37.7672,66.236,49.6435,-24.0649
7,127.331,50.0133,61.1924,105.005,20.997,-12.7943,93.3789,25.0209,-34.0418,82.1522,40.76,-37.7186,66.2317,49.6373,-24.044
7,127.649,50.4432,61.1924,105.236,21.0604,-12.6864,93.2763,25.0172,-34.0351,82.2099,41.0375,-37.6577,66.2067,49.6416,-24.0136
7,127.939,50.8677,61.177,105.403,21.1369,-12.5971,93.1213,25.0276,-34.0242,82.2222,41.3066,-37.5835,66.1684,49.6539,-23.9773
7,128.193,51.2563,61.154,105.51,21.2032,-12.5201,92.9279,25.0398,-34.0131,82.2069,41.5192,-37.5034,66.1245,49.6757,-23.9375
7,128.4,51.6817,61.1406,105.555,21.2994,-12.4284,92.7181,25.1167,-33.9632,82.1372,41.6886,-37.4049,66.0591,49.7145,-23.8869
7,128.479,51.916,61.1429,105.559,21.3612,-12.3787,92.6352,25.2167,-33.9303,82.0887,41.7731,-37.3531,66.017,49.7452,-23.8577
7,128.576,52.4011,61.1755,105.547,21.5177,-12.2811,92.5867,25.6523,-33.8785,81.9922,41.9808,-37.2541,65.9185,49.8432,-23.7977
7,128.623,52.8401,61.2231,105.516,21.6685,-12.1967,92.753,26.369,-33.8285,81.911,42.1835,-37.1665,65.8201,49.975,-23.7384
7,128.606,53.2341,61.305,105.485,21.8137,-12.1032,93.2278,27.4319,-33.687,81.8759,42.3781,-37.0707,65.7415,50.1445,-23.6792
7,128.477,53.6224,61.4685,105.465,21.9446,-11.9883,94.1311,28.9758,-33.3009,81.8985,42.5789,-36.9499,65.6988,50.3711,-23.6142
7,128.327,53.9648,61.6394,105.453,22.0382,-11.901,95.2337,30.7135,-32.828,81.9498,42.7787,-36.8364,65.7004,50.6509,-23.5592
7,128.201,54.1761,61.789,105.43,22.088,-11.8407,96.2264,32.1152,-32.4864,82.0483,42.9966,-36.7512,65.7544,50.9559,-23.5455
7,128.077,54.316,61.9354,105.402,22.1217,-11.8038,97.0956,33.2305,-32.3378,82.2055,43.2742,-36.7209,65.8578,51.2826,-23.5898
7,127.863,54.3165,62.1518,105.346,22.1262,-11.7666,97.9071,34.1104,-32.1479,82.396,43.5792,-36.7192,66.0021,51.6284,-23.6631
7,127.547,53.8342,62.4599,105.244,22.0755,-11.7562,98.5562,34.5842,-32.1063,82.6653,43.9629,-36.797,66.2532,52.0471,-23.7976
7,127.086,51.9614,62.6687,105.095,21.9724,-11.848,98.8036,34.7095,-32.3424,83.029,44.4357,-36.9888,66.6017,52.573,-24.0464
7,126.537,49.5749,62.7165,104.94,21.873,-11.9609,98.8795,34.7526,-32.5014,83.4135,44.9277,-37.1893,66.9915,53.1697,-24.3226
7,126.097,47.3496,62.4387,104.806,21.8002,-12.0798,98.9013,34.7819,-32.6125,83.9902,45.6764,-37.4091,67.45,53.896,-24.6434
7,125.782,45.6143,61.7939,104.698,21.7663,-12.1994,98.9074,34.8336,-32.7169,84.9183,47.0655,-37.7221,68.0508,54.9602,-25.0544
7,125.665,44.9497,61.4402,104.651,21.7565,-12.2548,98.9088,34.8654,-32.7702,85.5601,48.0848,-37.8993,68.409,55.6226,-25.2891
7,125.403,43.9785,60.827,104.556,21.7568,-12.3729,98.9123,34.9941,-32.9157,86.8948,50.7136,-38.3187,69.2244,57.3991,-25.7927
7,125.095,43.5007,60.3602,104.331,21.8659,-12.6296,98.8819,35.5871,-33.2625,87.8631,55.0043,-38.8276,70.087,60.9252,-26.3325
7,124.827,43.2968,59.9602,103.715,22.3154,-13.2569,98.6932,37.3298,-33.9994,88.1051,60.4392,-39.2703,70.6882,66.2487,-26.7315
7,124.647,43.2319,59.6121,102.72,23.2706,-14.3461,98.4778,40.5374,-35.1168,88.1422,65.5863,-39.5978,71.0958,71.5682,-26.9465
7,124.532,43.2507,59.2787,101.486,24.6429,-15.7675,98.2149,44.5957,-36.4272,88.1203,69.7045,-39.8193,71.2763,75.8439,-27.0677
7,124.411,43.3554,58.901,100.021,26.8062,-17.6723,97.9927,49.9687,-38.0136,88.272,74.6086,-40.2374,71.4532,80.6337,-27.4039
7,124.2,43.5642,58.3961,98.4118,30.3173,-20.3409,98.0927,57.0726,-40.0554,88.7483,80.6562,-41.1976,71.8103,86.3887,-28.3178
7,124.125,43.8058,58.0727,97.0327,35.0677,-23.4928,98.5069,64.1836,-42.1395,89.4557,85.9123,-42.1954,72.224,91.4161,-29.4112
7,123.831,46.2507,55.3563,96.2644,40.0339,-26.5877,99.2127,69.7914,-43.838,90.5102,89.85,-42.7748,72.7318,95.062,-30.2971
7,123.662,49.9213,51.4574,95.8179,44.9407,-29.5771,99.7964,74.7531,-45.3641,91.3837,93.831,-43.226,73.0917,98.6285,-31.0647
7,123.758,52.3579,49.2248,95.831,47.5407,-31.0409,100.169,77.4373,-46.135,91.7593,96.2658,-43.5614,73.2508,100.673,-31.4973
7,123.865,56.6774,44.9023,95.682,53.2858,-34.2654,100.791,83.9422,-47.6646,92.0235,102.353,-44.3323,73.3648,105.826,-32.2671
7,123.796,59.5453,41.5905,95.0736,59.3735,-37.5828,100.972,90.6214,-49.0083,91.7948,108.347,-45.0863,73.3237,111.447,-32.8077
7,122.827,61.3026,39.1634,94.3811,65.3015,-40.4259,101.217,96.4538,-49.739,91.6677,114.053,-45.4686,73.4948,116.651,-33.0034
7,121.5,63.3371,36.9496,94.4475,72.154,-42.7798,102.271,103.319,-49.9522,92.2835,120.816,-45.5133,74.3332,122.85,-32.8776
7,119.432,64.561,34.5945,95.8589,78.9127,-45.6776,105.953,108.777,-50.6982,95.5214,125.992,-46.8064,77.9357,128.668,-33.8086
7,117.397,65.3416,32.8209,96.7363,82.1702,-46.9136,106.733,109.944,-50.9306,96.275,127.2,-47.117,79.2023,130.426,-33.9663
7,116.207,66.4697,31.6536,97.8646,84.2784,-47.1983,106.925,111.472,-51.408,96.6158,128.731,-47.2133,79.5623,131.678,-34.0495
7,115.488,67.6427,30.7412,99.4068,86.7683,-47.4616,108.163,114.181,-51.4426,96.8991,131.051,-47.919,80.2756,133.709,-34.1959
7,115.325,69.0709,30.1383,101.025,88.9935,-47.5722,108.371,115.849,-52.2796,97.463,132.817,-48.1623,80.7219,135.189,-34.5158
7,114.762,70.2448,29.4594,102.496,91.0889,-48.0415,109.291,117.478,-53.1358,99.1466,134.723,-48.4806,81.8922,136.981,-35.2904
7,114.294,71.2479,28.8745,103.795,92.9906,-48.3593,109.949,119.012,-53.7164,100.321,136.417,-48.5774,82.641,138.408,-35.911
7,113.326,71.7849,28.3051,104.041,94.6419,-48.5514,110.008,120.495,-53.8305,100.159,137.925,-48.8921,82.595,139.686,-36.213
7,112.211,72.6641,27.9293,104.046,96.6414,-48.4294,109.766,122.353,-53.7343,99.7034,139.949,-48.9058,82.4205,141.426,-36.0286
7,111.767,73.1397,27.7888,104.144,97.527,-48.3534,109.664,123.107,-53.7833,99.6195,140.837,-48.8604,82.4152,142.178,-35.904
7,111.298,74.1786,27.5377,105.047,98.8548,-48.4187,110.074,124.147,-54.3478,100.436,142.139,-49.0917,82.9705,143.289,-36.2679
7,110.93,74.8028,27.1122,105.722,99.7261,-48.8196,110.607,124.842,-54.9481,101.227,143.072,-49.6311,83.4574,144.031,-37.0222
7,110.19,74.8892,26.5986,106.339,100.299,-49.4478,111.28,125.28,-55.6573,102.459,143.874,-50.2554,84.0826,144.627,-37.9457
7,109.904,75.0495,26.29,106.982,100.911,-49.8961,111.763,125.763,-56.2268,103.24,144.727,-50.6901,84.447,145.068,-38.6337
7,109.805,75.1567,26.1034,107.475,101.49,-50.2193,112.064,126.224,-56.6431,103.632,145.513,-50.9977,84.6255,145.391,-39.0902
7,109.652,75.0946,25.9697,107.78,101.95,-50.5045,112.254,126.613,-56.9654,103.862,146.139,-51.2136,84.7065,145.61,-39.4082
7,109.368,74.8329,25.8999,107.955,102.291,-50.7208,112.367,126.933,-57.206,103.966,146.639,-51.3469,84.7303,145.744,-39.6173
7,109.093,74.559,25.8898,108.097,102.53,-50.8784,112.442,127.172,-57.3979,103.996,147.035,-51.4876,84.7349,145.819,-39.7521
7,108.834,74.1667,25.897,108.169,102.636,-51.0024,112.462,127.297,-57.5365,103.895,147.266,-51.6409,84.7225,145.85,-39.8429
7,108.668,73.8907,26.0533,108.116,102.549,-51.0588,112.362,127.273,-57.6744,103.532,147.203,-51.8772,84.6609,145.835,-39.9602
7,108.149,73.3425,26.4411,107.491,101.823,-50.9516,111.811,126.722,-57.792,102.533,146.293,-52.0657,84.3683,145.579,-40.1184
7,105.256,69.3852,27.6433,105.22,98.0526,-50.6668,109.922,123.446,-58.0823,100.302,142.11,-52.5872,83.4019,143.966,-40.4735
7,103.775,67.0205,28.4649,103.698,95.536,-50.353,108.473,121.042,-58.1657,98.7817,139.515,-52.7596,82.5335,142.552,-40.6547
7,100.74,60.75,30.6258,99.9513,88.3522,-49.1088,104.304,113.521,-58.1093,94.813,132.038,-53.0233,79.6687,137.41,-40.9179
7,98.5718,56.1847,32.797,97.9883,80.0774,-47.1846,100.264,102.993,-58.6822,92.8058,123.12,-53.6907,76.7309,129.487,-41.5869
7,98.1798,54.1227,36.2597,96.8515,72.7237,-43.9231,96.3902,92.7024,-57.8724,89.8859,113.525,-53.7043,73.4503,120.197,-41.7019
7,98.0303,52.0923,39.8423,95.9143,65.2482,-39.7685,93.9634,83.953,-55.4754,86.664,102.94,-52.9248,69.7271,109.53,-40.7886
7,97.7303,50.2889,42.7037,94.8167,58.9404,-36.3315,91.5338,76.6759,-53.6332,84.156,94.0789,-51.8194,66.6725,101.03,-39.6783
7,97.7303,50.2889,42.7037,94.8167,58.9404,-36.3315,91.5338,76.6759,-53.6332,84.156,94.0789,-51.8194,66.6725,101.03,-39.6783
7,95.1951,43.686,48.136,90.6906,44.8697,-31.8762,86.508,61.1038,-51.193,79.5664,77.8455,-50.4514,62.2293,86.4086,-38.4802
7,93.864,40.9227,50.1424,89.1873,39.9586,-30.2289,84.3991,54.9407,-50.3454,77.7682,71.527,-50.0055,60.5153,80.9048,-38.2556
7,93.0758,39.2994,52.0469,88.72,36.915,-28.7774,82.1329,50.3394,-50.1416,76.2123,67.432,-49.7526,58.9555,76.9177,-38.0883
7,92.5675,38.1359,53.6832,88.7532,34.7177,-27.5782,80.6381,46.7243,-49.7268,74.6321,63.7958,-49.5948,57.569,73.4212,-37.77
7,92.1285,36.8739,54.8948,88.6242,32.4029,-26.6411,79.5798,43.5312,-49.187,73.3205,60.4461,-49.3123,56.3968,70.1564,-37.3366
7,91.5793,34.8255,55.7607,87.8227,29.5571,-26.2471,78.3164,40.4525,-48.974,72.237,57.4288,-49.13,55.4036,67.2653,-37.0643
7,91.3333,33.7727,56.122,87.4095,28.4748,-26.0775,77.3271,38.9483,-49.0051,71.6526,56.3228,-49.1305,54.9839,66.2662,-36.9729
7,90.9904,31.9776,56.6904,86.8386,27.0104,-25.7961,76.4663,37.3097,-48.8091,70.949,54.9185,-49.0031,54.3517,64.8791,-36.7815
7,90.7898,30.7324,57.0715,86.5874,26.2468,-25.5921,76.4401,36.7135,-48.5057,70.609,54.0711,-48.8517,53.9904,64.0403,-36.6351
7,90.6833,29.9318,57.3033,86.4701,25.802,-25.4529,76.7016,36.5776,-48.2188,70.437,53.4921,-48.7105,53.7795,63.5255,-36.5326
7,90.6356,29.4349,57.4172,86.4082,25.5359,-25.3635,76.799,36.4357,-48.0635,70.3736,53.0613,-48.5667,53.6602,63.2166,-36.464
7,90.6546,29.1321,57.4497,86.3726,25.3623,-25.3017,76.9185,36.3971,-47.9453,70.3446,52.7087,-48.4389,53.5862,63.0207,-36.4198
7,90.7546,28.9888,57.3859,86.3508,25.2399,-25.2558,76.8893,36.2678,-47.9007,70.3421,52.5195,-48.3526,53.5436,62.8833,-36.381
7,90.9533,28.9886,57.2265,86.337,25.1491,-25.2199,76.8265,36.136,-47.88,70.3795,52.4613,-48.2844,53.5268,62.7967,-36.3498
7,91.1954,29.071,57.0024,86.3299,25.0853,-25.1903,76.7172,35.9614,-47.8753,70.5151,52.6238,-48.2189,53.5895,62.8013,-36.3051
7,91.4443,29.1906,56.7663,86.3282,25.0619,-25.1762,76.6812,35.9101,-47.8741,70.6678,52.8455,-48.1663,53.6888,62.8885,-36.2726
7,91.571,29.2842,56.5436,86.274,25.0039,-25.1478,76.6665,35.8211,-47.8502,70.8708,53.1477,-48.1442,53.8289,62.9988,-36.2746
7,91.5347,29.3247,56.3231,85.9858,24.8327,-25.1582,76.552,35.6953,-47.9038,71.0381,53.4208,-48.2376,53.9716,63.1668,-36.4049
7,91.5035,29.3359,56.2171,85.798,24.7339,-25.1909,76.4932,35.6611,-47.9476,71.0882,53.5341,-48.305,54.0191,63.2443,-36.4816
7,91.4467,29.3499,56.041,85.4301,24.566,-25.3003,76.394,35.6467,-48.0524,71.1685,53.8126,-48.4563,54.0922,63.3974,-36.6259
7,91.3913,29.354,55.9031,85.0934,24.4402,-25.4437,76.4095,35.7421,-48.1252,71.2429,54.1351,-48.6163,54.145,63.5393,-36.7598
7,91.3508,29.3575,55.8003,84.8383,24.356,-25.5685,76.5152,35.934,-48.167,71.2992,54.3984,-48.7434,54.1789,63.6495,-36.8665
7,91.324,29.3608,55.7307,84.6579,24.3168,-25.6652,76.6467,36.16,-48.188,71.3382,54.5843,-48.827,54.1971,63.7376,-36.9492
7,91.3071,29.3639,55.6854,84.5331,24.3186,-25.7414,76.7212,36.3707,-48.2287,71.3566,54.7312,-48.8845,54.2036,63.8191,-37.0173
7,91.2951,29.3673,55.6523,84.4449,24.3684,-25.8099,76.716,36.5858,-48.3094,71.354,54.9304,-48.9392,54.1978,63.9249,-37.0857
7,91.2837,29.3725,55.6193,84.3749,24.4695,-25.8805,76.638,36.8117,-48.4266,71.3085,55.2416,-49.0221,54.1711,64.0734,-37.1601
7,91.2665,29.3842,55.5689,84.3114,24.6807,-25.9767,76.4843,37.1345,-48.5989,71.1817,55.7323,-49.1471,54.0942,64.3184,-37.2502
7,91.2354,29.4142,55.4767,84.2407,25.0354,-26.1321,76.2844,37.6174,-48.8394,70.9738,56.3954,-49.3311,53.9385,64.6922,-37.3796
7,91.1898,29.4602,55.3505,84.1297,25.46,-26.3723,76.0581,38.2156,-49.1696,70.7203,57.1791,-49.6242,53.7102,65.1593,-37.5869
7,91.1306,29.5347,55.184,83.9893,25.9422,-26.6869,75.7839,38.9049,-49.585,70.3729,58.0359,-50.0271,53.4084,65.7154,-37.8683
7,91.0873,29.5928,55.0781,83.8783,26.1999,-26.8764,75.6016,39.2798,-49.832,70.1332,58.4711,-50.295,53.212,66.0287,-38.0604
7,90.9387,29.8038,54.7817,83.5886,26.7995,-27.3011,75.1584,40.1163,-50.3745,69.5617,59.3824,-50.8833,52.7305,66.7295,-38.5167
7,90.6977,30.1795,54.3603,83.2269,27.5667,-27.8101,74.6443,41.1932,-50.9744,68.8855,60.4555,-51.4892,52.1212,67.5971,-39.0271
7,90.3887,30.6946,53.8703,82.7835,28.546,-28.4553,74.0277,42.689,-51.681,68.0547,61.785,-52.1125,51.3011,68.7438,-39.597
7,89.9905,31.309,53.2651,82.1547,29.7712,-29.3036,73.1797,44.6387,-52.5873,66.9625,63.4878,-52.8784,50.1754,70.3197,-40.3247
7,89.4591,32.0337,52.5633,81.3249,31.3185,-30.3446,72.1426,46.9457,-53.6674,65.7073,65.6531,-53.8023,48.8146,72.418,-41.2601
7,88.7138,33.2118,51.6144,80.2638,33.5657,-31.6499,70.957,49.8598,-54.8643,64.2549,68.5343,-54.8537,47.2049,75.1892,-42.3453
7,87.8283,34.6916,50.5074,79.0404,36.3231,-33.1049,69.727,53.0551,-56.0295,62.7902,71.7908,-55.8419,45.5492,78.3255,-43.382
7,86.7147,36.8502,49.1816,77.5717,39.9584,-34.6485,68.3543,56.9473,-57.0456,61.1481,75.6749,-56.6541,43.7325,82.0516,-44.23
7,85.5536,39.0665,47.7869,76.1019,43.6898,-36.1952,67.1527,60.8595,-57.9681,59.7168,79.3298,-57.3632,42.1647,85.6233,-44.9173
7,84.5882,40.7978,46.544,74.883,46.9776,-37.6373,66.3356,64.4606,-58.8151,58.697,82.509,-57.9955,41.0378,88.7166,-45.476
7,83.7711,42.3085,45.4335,73.7538,50.2963,-38.9068,65.6037,68.3402,-59.492,57.8599,86.0261,-58.4128,40.1235,92.0407,-45.8141
7,82.9984,43.8949,44.3068,72.838,53.6698,-39.9548,65.0852,72.0628,-60.0199,57.3294,89.5325,-58.7193,39.5001,95.3492,-46.0789
7,82.5063,44.8672,43.6392,72.3865,55.6041,-40.4545,64.9121,74.2162,-60.2809,57.2068,91.6422,-58.885,39.3016,97.3663,-46.2712
7,81.4538,47.6412,41.9998,71.6765,60.0064,-41.454,64.6637,78.8072,-60.9253,57.0672,96.2963,-59.4092,38.9812,101.745,-46.85
7,80.4688,50.9575,40.1393,71.3237,64.4544,-42.4555,64.623,83.2175,-61.5748,56.964,100.765,-59.9169,38.7314,105.779,-47.3527
7,79.768,54.9641,38.1668,71.4505,68.5506,-43.3428,64.6917,86.779,-62.3344,57.206,104.759,-60.4207,38.7525,109.182,-47.8899
7,79.9193,60.341,35.9605,71.689,72.6521,-44.2002,64.2771,90.1473,-63.1255,56.9578,109.076,-60.901,38.5024,112.466,-48.2028
7,80.3266,65.8309,33.9199,72.0808,76.703,-45.0134,64.2396,93.7315,-63.7943,57.0459,113.691,-61.1911,38.5259,115.918,-48.4605
7,80.8735,70.9239,32.14,72.3249,80.5878,-45.7907,64.1003,97.3405,-64.3733,56.8928,118.124,-61.3956,38.4569,119.34,-48.5821
7,81.2601,75.9728,30.68,72.6509,84.9331,-46.5501,64.2776,101.572,-65.0166,57.1987,123.189,-61.7489,38.6674,123.464,-48.9597
7,80.8316,79.6157,29.3525,72.7631,88.8983,-47.4753,64.6863,105.79,-65.7599,57.8847,127.882,-62.1296,39.1899,127.785,-49.5181
7,80.4055,82.5747,28.2292,72.9489,92.8514,-48.3242,65.2777,110.275,-66.2673,58.3168,132.391,-62.3907,39.6795,132.057,-49.8827
7,80.7352,86.5089,27.3298,73.1661,97.5806,-48.886,65.348,115.252,-66.4915,57.8451,137.315,-62.4351,39.484,136.422,-49.8471
7,80.7161,89.8404,26.72,73.0862,101.057,-49.2026,65.3709,118.83,-66.5842,57.8022,140.577,-62.4245,39.454,139.832,-49.8409
7,80.5028,92.4098,26.1453,73.0926,104.006,-49.6238,65.5197,121.983,-66.8403,57.9285,143.591,-62.5201,39.5469,142.813,-49.9625
7,80.331,94.9671,25.5137,73.2289,107.102,-50.128,65.7513,125.291,-67.2171,58.1316,146.845,-62.7353,39.7157,145.941,-50.2241
7,80.2208,96.2489,25.2363,73.2881,108.768,-50.315,65.8309,127.094,-67.3082,58.1195,148.597,-62.7285,39.7309,147.574,-50.2585
7,79.7138,99.3246,24.3451,73.656,112.716,-51.0874,66.5002,131.29,-67.9258,58.8217,152.718,-63.1559,40.2974,151.655,-50.8225
7,79.5862,100.146,24.0517,73.7621,113.931,-51.3357,66.6098,132.6,-68.1262,58.951,154.037,-63.1999,40.4171,152.882,-50.9306
7,79.3902,101.693,23.554,73.8461,116.382,-51.7323,66.65,135.305,-68.3783,58.681,156.557,-63.4253,40.4088,155.258,-51.0057
7,79.1704,103.145,23.107,73.7124,118.579,-52.0796,66.4808,137.663,-68.5701,58.1658,158.646,-63.708,40.1933,157.371,-51.0355
7,78.9026,104.919,22.7587,73.6698,120.867,-52.3354,66.4231,140.069,-68.8618,58.0207,161.042,-64.0277,40.0936,159.615,-51.2892
7,78.3969,106.778,22.3484,73.7125,123.355,-52.7303,66.5437,142.742,-69.3296,58.0943,163.683,-64.5046,40.1259,162.061,-51.7912
7,77.905,108.421,21.8805,73.8577,125.822,-53.1112,66.6507,145.37,-69.7428,57.894,165.809,-65.0751,40.0501,164.3,-52.2241
7,77.905,108.421,21.8805,73.8577,125.822,-53.1112,66.6507,145.37,-69.7428,57.894,165.809,-65.0751,40.0501,164.3,-52.2241
7,77.5671,111.258,21.2719,74.3659,128.427,-53.4938,67.2602,147.827,-70.1462,57.96,166.915,-66.06,40.2356,166.542,-53.0108
7,77.2782,112.182,21.0952,74.2626,129.023,-53.5916,67.384,148.489,-70.1474,57.9663,167.09,-66.3164,40.2394,167.231,-53.2684
7,76.8915,112.973,20.8444,74.0538,129.758,-53.84,67.3637,149.389,-70.3018,57.9096,167.435,-66.5792,40.1493,168.063,-53.5657
7,76.6571,113.755,20.4861,73.9772,130.635,-54.2279,67.1643,150.306,-70.8238,57.8555,167.925,-66.9082,40.0785,168.962,-53.9398
7,76.6031,114.55,20.1097,74.0591,131.52,-54.5682,67.0566,151.148,-71.2926,57.7909,168.317,-67.2402,40.0293,169.771,-54.2919
7,76.4491,115.088,19.7751,74.0937,132.292,-54.9102,67.0217,151.911,-71.69,57.7363,168.641,-67.5501,39.9685,170.524,-54.6739
7,76.2162,115.441,19.4998,74.0464,132.943,-55.2251,66.9868,152.611,-72.006,57.6613,168.927,-67.8243,39.8577,171.175,-55.0326
7,76.0851,115.58,19.3847,73.9945,133.205,-55.3592,66.9525,152.906,-72.1285,57.6118,169.036,-67.9446,39.781,171.439,-55.1903
7,75.8412,115.786,19.1787,73.8691,133.629,-55.5929,66.8414,153.41,-72.3308,57.499,169.217,-68.149,39.5876,171.846,-55.4529
7,75.6162,115.898,18.9911,73.7246,133.943,-55.8073,66.6164,153.758,-72.5694,57.3605,169.379,-68.3375,39.34,172.12,-55.6869
7,75.39,115.93,18.8181,73.5975,134.11,-55.974,66.0723,153.733,-73.0541,57.1919,169.478,-68.5303,39.0724,172.241,-55.9075
7,75.1044,115.85,18.6667,73.4937,134.083,-56.0787,65.5099,153.423,-73.5324,56.9839,169.409,-68.7515,38.7676,172.12,-56.1527
7,74.7122,115.605,18.5273,73.298,133.805,-56.1579,64.8801,152.824,-73.9588,56.6465,169.084,-69.0258,38.3028,171.687,-56.4473
